Class;WMC;DIT;CBO;LOC;CIC;CCC;Bug
TestPackageCorePropertiesGetKeywords;1.0;1.0;6.0;141;0;0;3
TestPOIDocumentMain;8.0;1.0;8.0;141;0;0;3
XSLFSimpleShape;218.0;2.0;61.0;141;0;0;2
Value;0;0;0;178;1;1;2
RevisionMarkAuthorTable;6.0;1.0;4.0;141;0;0;3
TestEscherAggregate;2.0;1.0;12.0;141;0;0;3
POIFSWriterListener;0;0;0;16;1;0;1
MutableFPNumber;17.0;1.0;4.0;163;0;1;1
XSLFSlideLayout;22.0;3.0;24.0;141;0;0;2
CellCopyPolicy;20.0;1.0;8.0;234;0;0;3
FsExtractor;2.0;2.0;4.0;13;0;0;0
PropertySetFactory;8.0;1.0;29.0;94;0;1;2
XWPFNum;8.0;1.0;3.0;141;0;0;3
TestUserEditAtom;3.0;1.0;3.0;141;0;0;3
NameXPxg;17.0;3.0;12.0;81;1;1;2
TestFonts;8.0;1.0;16.0;141;0;0;2
OpenXML4JException;2.0;3.0;40.0;141;0;0;2
TestEscherGraphics2d;12.0;1.0;14.0;141;0;0;3
TestPOIFSChunkParser;6.0;1.0;21.0;141;0;0;2
Navigator;0;0;0;141;0;0;3
EvaluationCache;36.0;1.0;20.0;171;0;1;2
CountryRecord;13.0;4.0;11.0;85;1;1;2
AnnotatedFlag;6.0;1.0;4.0;26;0;0;0
HSLFConnectorShape;3.0;3.0;9.0;141;0;0;3
SS;0.0;1.0;1.0;141;0;0;3
XDGFText;14.0;1.0;3.0;141;0;0;3
EmfPlusTextureBrushData;8.0;1.0;16.0;141;0;0;2
HwmfLineDash;4.0;0;6.0;141;0;0;3
ReadWriteWorkbook;3.0;1.0;6.0;141;0;0;3
XSLFDrawing;12.0;1.0;12.0;141;0;0;3
XDDFEffectList;2.0;1.0;2.0;141;0;0;3
CellType;5.0;0;139.0;67;0;1;2
HWPFDocument;67.0;3.0;110.0;141;0;0;2
ScenarioProtectRecord;13.0;4.0;7.0;71;1;1;2
PropertySetType;1.0;0;3.0;141;0;0;3
FontWeight;0.0;0;2.0;141;0;0;3
Count;15.0;1.0;11.0;92;1;1;2
RefNPtg;7.0;5.0;6.0;31;1;1;2
IEntryOperation;0;0;0;3;0;0;0
XSSFEvaluationWorkbook;10.0;2.0;20.0;141;0;0;2
UserSViewBegin;12.0;4.0;9.0;69;1;1;2
NewSheet;1.0;1.0;2.0;141;0;0;3
EscherGraphics;70.0;2.0;20.0;471;1;1;2
EmfPlusPathArrowCap;4.0;2.0;10.0;141;0;0;3
GrfhicAbstractType;30.0;1.0;5.0;141;0;0;1
SSNFormat;4.0;2.0;1.0;29;0;0;0
HSSFShapeContainer;0;0;0;42;1;0;1
CommandParseException;1.0;3.0;2.0;5;0;0;0
XSSFVBAPart;3.0;2.0;3.0;141;0;0;3
TestWorkbookProtection;8.0;1.0;17.0;141;0;0;2
FixedField;0;0;0;49;1;0;1
ColorSchemeAtom;28.0;3.0;16.0;141;0;0;2
ExtendedFormatRecord;103.0;4.0;18.0;1527;1;1;2
TOC;4.0;1.0;2.0;141;0;0;3
TestXWPFNumbering;8.0;1.0;7.0;141;0;0;3
XSSFObjectData;18.0;3.0;19.0;141;0;0;2
AreaI;0;0;0;46;1;0;1
TestListTables;2.0;2.0;6.0;141;0;0;3
EscapeFunction;4.0;0;5.0;141;0;0;3
KeyInfoSignatureFacet;12.0;1.0;6.0;141;0;0;3
Child;0;0;0;34;1;0;1
FieldImpl;34.0;1.0;7.0;141;0;0;1
TestXSSFEvaluationSheet;2.0;2.0;7.0;141;0;0;3
EmfResizePalette;6.0;2.0;7.0;141;0;0;3
TextAcceptor;1.0;1.0;3.0;141;0;0;3
EmfRenderState;0.0;0;4.0;141;0;0;3
TableStylesRecord;8.0;4.0;8.0;70;1;1;2
XDGFPageSheet;2.0;2.0;4.0;141;0;0;3
MockHSSFListener;2.0;1.0;3.0;141;0;0;3
BaseIntegrationTest;20.0;1.0;11.0;141;0;0;3
CommonsLogger;40.0;1.0;1.0;151;1;0;1
TestSSTDeserializer;6.0;1.0;10.0;141;0;0;3
Zip64Impl;12.0;1.0;3.0;141;0;0;3
SeriesTextRecord;18.0;4.0;10.0;108;1;1;2
UnhandledDataStructure;4.0;1.0;2.0;141;0;0;3
PictureShape;0;0;0;26;1;1;2
ColorScaleFormatting;0;0;0;41;1;0;1
VBAMacroExtractor;11.0;1.0;3.0;90;0;0;0
HyperlinkFormula;1.0;1.0;5.0;141;0;0;3
VerticalPositioning;0.0;0;2.0;141;0;0;3
ActiveXShape;15.0;4.0;27.0;141;0;0;2
WmfFloodFill;6.0;1.0;9.0;141;0;0;3
CString;11.0;3.0;24.0;141;0;0;2
SimpleDate;1.0;1.0;1.0;17;0;0;0
PenAlignment;3.0;0;1.0;141;0;0;3
TestTextObjectRecord;8.0;1.0;13.0;141;0;0;3
TestSlideShowDumper;4.0;2.0;5.0;141;0;0;3
Slope;2.0;2.0;6.0;21;1;0;1
ErrorBarType;3.0;0;2.0;141;0;0;3
FitSheetToOnePage;1.0;1.0;4.0;141;0;0;3
TestSeriesListRecord;2.0;1.0;6.0;141;0;0;3
SlideIdListing;17.0;1.0;17.0;141;0;0;2
Section;96.0;1.0;28.0;860;0;1;2
ExcelFilenameFilter;1.0;1.0;1.0;141;0;0;3
CellRangeAddressList;21.0;1.0;27.0;126;1;1;2
XDDFCategoryAxis;34.0;2.0;19.0;141;0;0;2
WmfCreateRegion;10.0;1.0;8.0;141;0;0;3
NumberingState;0.0;1.0;2.0;141;0;0;3
EscherMetafileBlip;44.0;3.0;13.0;342;1;1;2
POIXMLTypeLoader;0.0;1.0;52.0;141;0;0;2
TestXWPFSDT;28.0;1.0;21.0;141;0;0;2
OfficeDrawing;17.0;1.0;17.0;141;0;0;2
FontRenderType;0.0;0;1.0;141;0;0;3
TestAttrPtg;1.0;2.0;7.0;141;0;0;3
TestLeftRight;4.0;1.0;6.0;141;0;0;3
LookupValueComparer;0;0;0;7;1;0;1
UnknownPtg;8.0;2.0;3.0;30;1;0;1
XDGFPage;14.0;1.0;13.0;141;0;0;3
TestCommentsTable;12.0;1.0;20.0;141;0;0;2
TestHWPFOldDocument;17.0;2.0;14.0;141;0;0;3
ValidationAdder;21.0;1.0;12.0;141;0;0;1
DateUtil;92.0;1.0;57.0;859;0;1;2
SlideShowExtractor;78.0;2.0;31.0;335;1;1;2
TextRulerAtom;24.0;3.0;15.0;141;0;0;2
TestPolygon;6.0;1.0;18.0;141;0;0;2
HSLFTableCell;94.0;5.0;24.0;141;0;0;2
OperandPtg;3.0;2.0;18.0;14;1;0;2
PanoseArmStyle;0.0;0;1.0;5;0;1;1
HWPFFileSystem;2.0;1.0;12.0;141;0;0;3
IndexedColorMap;0;0;0;141;0;0;3
TestOldExcelExtractor;27.0;1.0;11.0;141;0;0;1
ShapeVisitorAcceptor;0;0;0;141;0;0;3
EntryNode;11.0;1.0;26.0;139;1;0;2
TestFactDoubleFunctionsFromSpreadsheet;1.0;2.0;2.0;141;0;0;3
LoanCalculator;7.0;1.0;17.0;141;0;0;2
BaseTestXWorkbook;1.0;2.0;5.0;141;0;0;3
TestSecureTempZip;2.0;1.0;14.0;141;0;0;3
WmfRealizePalette;4.0;1.0;5.0;141;0;0;3
ArrayInitialPtg;10.0;2.0;7.0;66;1;1;2
TempFile;5.0;1.0;50.0;45;0;1;2
OEPlaceholderAtom;11.0;3.0;6.0;141;0;0;3
TestRecordFactoryInputStream;6.0;1.0;9.0;141;0;0;3
Type8;2.0;3.0;3.0;141;0;0;3
ExcelAntWorkbookUtilFactory;4.0;1.0;5.0;141;0;0;3
TestTable;20.0;1.0;11.0;141;0;0;3
Type4;2.0;3.0;3.0;141;0;0;3
Jump;0.0;0;1.0;141;0;0;3
ZipEntrySource;0;0;0;141;0;0;3
Type0;2.0;3.0;3.0;141;0;0;3
XWPFBorderType;0.0;0;2.0;141;0;0;3
TestXSSFOddHeader;3.0;1.0;3.0;141;0;0;3
TestAxisParentRecord;2.0;1.0;5.0;141;0;0;3
HeaderFooterTable;2.0;1.0;11.0;141;0;0;3
EmfSetWindowOrgEx;3.0;2.0;6.0;141;0;0;3
Notes;0;0;0;6;0;0;0
Biff8DecryptingStream;26.0;1.0;18.0;152;1;1;2
EncryptionMode;1.0;0;15.0;29;0;0;2
NumberComparer;23.0;1.0;6.0;136;0;1;1
HorizontalAlignment;3.0;0;29.0;78;0;1;2
EmfStretchBlt;13.0;2.0;16.0;141;0;0;2
TestXWPFEndnotes;2.0;1.0;5.0;141;0;0;3
BackupRecord;11.0;4.0;10.0;59;1;1;2
HemfRecordWithoutProperties;0;0;0;141;0;0;3
FunctionEval;18.0;1.0;79.0;374;0;1;2
XSLFSlideShowFactory;5.0;2.0;5.0;141;0;0;3
MultiChunk;4.0;1.0;2.0;141;0;0;3
OutputFormat;0;0;0;141;0;0;3
InputStreamSupplier;0;0;0;141;0;0;3
State;0.0;0;1.0;7;0;0;0
TableCellDelegate;34.0;1.0;2.0;141;0;0;1
Imaginary;8.0;2.0;11.0;72;1;1;2
POIFSFileSystem;84.0;2.0;196.0;798;1;1;2
TestXSLFTextShape;17.0;1.0;29.0;141;0;0;2
WmfSetWindowExt;8.0;1.0;12.0;141;0;0;3
ColorSpace;0.0;0;1.0;141;0;0;3
DrawTableShape;51.0;2.0;20.0;198;1;1;2
TrendResults;1.0;1.0;1.0;10;0;0;0
TestRangeReplacement;4.0;1.0;6.0;141;0;0;3
XDDFTextParagraph;121.0;1.0;25.0;141;0;0;2
CreateCells;1.0;1.0;5.0;141;0;0;3
Sumproduct;35.0;1.0;14.0;179;1;0;1
TestOPCCompliancePackageModel;5.0;1.0;10.0;141;0;0;3
NoExitSecurityManager;3.0;2.0;2.0;141;0;0;3
HSSFEvaluationWorkbook;40.0;1.0;50.0;240;1;1;2
CellValue;0;0;0;85;0;1;1
KeyInfoKeySelector;12.0;2.0;3.0;141;0;0;3
HemfImageRenderer;18.0;1.0;11.0;141;0;0;3
ChunkedCipherInputStream;39.0;4.0;14.0;204;1;1;2
RecordType;6.0;0;1.0;62;0;1;1
TestExtendedPivotTableViewFieldsRecord;2.0;1.0;8.0;141;0;0;3
CFRuleBase;78.0;4.0;31.0;402;1;1;2
HSLFSoundData;9.0;1.0;10.0;141;0;0;3
TestSlideIdListing;2.0;2.0;4.0;141;0;0;3
LZWDecompresser;10.0;1.0;8.0;151;0;1;1
SprmOperation;30.0;1.0;16.0;141;0;0;2
PolarAdjustHandle;25.0;1.0;3.0;237;0;0;3
Shape;0;0;0;43;1;1;2
FontCharset;5.0;0;3.0;52;0;1;1
ClosePathCommand;3.0;1.0;5.0;32;1;0;1
FormulaPair;5.0;1.0;4.0;14;0;0;0
EmfPlusResetWorldTransform;1.0;2.0;4.0;141;0;0;3
DrawingDump;3.0;1.0;4.0;26;0;0;0
WorkingWithRichText;2.0;1.0;11.0;141;0;0;3
DrawGroupShape;6.0;2.0;5.0;37;1;1;2
TestXDDFColor;6.0;1.0;9.0;141;0;0;3
FoDocumentFacade;48.0;1.0;3.0;141;0;0;1
OOXMLPrettyPrint;11.0;1.0;6.0;141;0;0;3
ISheetInjector;0;0;0;141;0;0;3
FtCblsSubRecord;12.0;2.0;11.0;73;1;1;2
BookBoolRecord;11.0;4.0;8.0;59;1;1;2
NumberToTextConversionExamples;3.0;1.0;4.0;141;0;0;3
TestAreaErrPtg;1.0;2.0;6.0;141;0;0;3
StringsStream;1.0;2.0;6.0;141;0;0;3
EmfPlusBrushType;4.0;0;7.0;141;0;0;3
EmfEndPath;4.0;1.0;5.0;141;0;0;3
TestSheetUtil;7.0;1.0;8.0;141;0;0;3
WmfSetStretchBltMode;6.0;1.0;9.0;141;0;0;3
GradientPaint;0;0;0;14;1;0;1
EmfPlusFillRects;10.0;1.0;12.0;141;0;0;3
SectionSprmCompressor;57.0;1.0;8.0;141;0;0;2
BufAccessBAOS;1.0;3.0;1.0;141;0;0;3
HSSFRichTextString;39.0;1.0;47.0;262;1;0;2
TestBoundSheetRecord;7.0;1.0;8.0;141;0;0;3
XSSFDrawing;62.0;2.0;78.0;141;0;0;2
HemfPlusImage;0.0;1.0;0.0;141;0;0;3
TestHMEFDumper;4.0;1.0;3.0;141;0;0;3
FontUnderline;17.0;0;5.0;88;0;0;0
AesZipFileZipEntrySource;13.0;1.0;13.0;141;0;0;3
Ref3DPtg;13.0;4.0;24.0;66;1;1;2
XMLSheetRefReader;7.0;2.0;2.0;141;0;0;3
CellStyle;0;0;0;371;1;1;2
BiffDumpingStream;15.0;2.0;5.0;90;0;0;0
TestTableRow;2.0;1.0;8.0;141;0;0;3
SEPX;15.0;2.0;12.0;141;0;0;3
Ffn;20.0;1.0;9.0;141;0;0;3
TestExHyperlinkAtom;5.0;1.0;3.0;141;0;0;3
NotesTables;12.0;1.0;7.0;141;0;0;3
PrintSetup;0;0;0;246;1;0;1
TestFontRecord;6.0;1.0;8.0;141;0;0;3
ExMCIMovie;7.0;3.0;9.0;141;0;0;3
TestCodeFunctionsFromSpreadsheet;1.0;2.0;2.0;141;0;0;3
FormulaShifter;140.0;1.0;38.0;730;0;1;2
SXSSFCreationHelper;9.0;1.0;14.0;141;0;0;3
Policy;0.0;0;7.0;1;0;0;0
TestEmbeddedExtractor;8.0;1.0;11.0;141;0;0;3
FontCharRange;0.0;0;2.0;141;0;0;3
SuppressForbidden;0;0;0;9;0;0;0
HSLFTable;72.0;3.0;28.0;141;0;0;2
CellIterator;4.0;1.0;2.0;40;0;0;0
NewLinesInCells;1.0;1.0;6.0;141;0;0;3
Header;0;0;0;45;1;1;2
XDGFException;6.0;1.0;10.0;141;0;0;3
TestXSSFBReader;6.0;1.0;12.0;141;0;0;3
TestRoundFuncs;9.0;1.0;7.0;141;0;0;3
AllPOITests;0.0;1.0;6.0;141;0;0;3
BaseXSSFEvaluationWorkbook;57.0;1.0;34.0;141;0;0;2
UnknownLengthRecordOutput;15.0;1.0;6.0;86;1;0;1
HemfPlusRecordType;4.0;0;37.0;141;0;0;2
RecordStream;12.0;1.0;26.0;62;0;0;2
ImageExtractor;3.0;1.0;6.0;141;0;0;3
Countblank;4.0;2.0;11.0;33;1;1;2
ExcelAntUserDefinedFunction;6.0;1.0;3.0;141;0;0;3
HSSFColor;29.0;1.0;27.0;305;1;1;2
CreateHyperlink;2.0;1.0;9.0;141;0;0;3
TestTextCharsAtom;6.0;1.0;3.0;141;0;0;3
VerticalPageBreakRecord;7.0;5.0;5.0;42;1;0;1
XSSFName;43.0;1.0;18.0;141;0;0;2
AnyCauseMatcher;5.0;1.0;1.0;141;0;0;3
ValueRangeRecord;40.0;4.0;10.0;313;1;1;2
TestXSSFChartTitle;12.0;1.0;22.0;141;0;0;2
CodePageUtil;77.0;1.0;17.0;386;0;1;2
TestXSSFSheetAutosizeColumn;1.0;2.0;2.0;141;0;0;3
TestImRealFunctionsFromSpreadsheet;1.0;2.0;2.0;141;0;0;3
ShiftMode;0.0;0;1.0;9;0;0;0
CFHeaderRecord;9.0;5.0;9.0;44;1;0;1
TextVerticalOverflow;0.0;0;2.0;141;0;0;3
GenericSection;2.0;2.0;2.0;141;0;0;3
PageSettingsBlock;97.0;3.0;38.0;611;1;1;2
AbstractWordUtils;94.0;1.0;28.0;141;0;0;2
TestExpandedDouble;10.0;1.0;5.0;141;0;0;3
SheetContentsHandler;0;0;0;141;0;0;3
Polygon;15.0;5.0;14.0;141;1;1;2
WriteTitle;3.0;1.0;9.0;141;0;0;3
SubRecord;8.0;1.0;29.0;148;1;1;2
SubtractEvalClass;2.0;3.0;1.0;8;0;0;0
OPCPackage;144.0;1.0;130.0;141;0;0;2
HSSFComment;42.0;4.0;36.0;264;1;1;2
IRunElement;0;0;0;141;0;0;3
DocumentDelegate;11.0;1.0;8.0;57;0;0;0
Ref3DPxg;17.0;4.0;15.0;81;1;1;2
XSSFTextRun;71.0;1.0;8.0;141;0;0;2
WmfStretchBlt;11.0;1.0;11.0;141;0;0;3
OperatorEnum;8.0;0;1.0;56;1;1;2
TestDrawingRecord;1.0;1.0;5.0;141;0;0;3
HwmfBinaryRasterOp;4.0;0;2.0;141;0;0;3
POIFSChunkParser;38.0;1.0;30.0;141;0;0;2
NullOutputStream;4.0;2.0;8.0;13;0;0;0
ReplacingInputStream;25.0;3.0;5.0;159;1;0;1
TestXWPFChart;5.0;1.0;13.0;141;0;0;3
ChunkTrailer;3.0;1.0;3.0;141;0;0;3
TestExObjListAtom;5.0;1.0;4.0;141;0;0;3
ChunkHeaderV4V5;9.0;2.0;1.0;141;0;0;3
SXSSFWorkbookWithCustomZipEntrySource;3.0;2.0;13.0;141;0;0;3
HSSFReadWrite;29.0;1.0;14.0;141;0;0;1
ObjectProtectRecord;13.0;4.0;7.0;65;1;1;2
TestWorkbook;4.0;1.0;13.0;141;0;0;3
WorkbookRecordList;41.0;1.0;6.0;186;0;0;1
XSLFTableStyles;6.0;2.0;7.0;141;0;0;3
PPDrawingTextListing;11.0;1.0;9.0;141;0;0;3
EndSubRecord;12.0;2.0;14.0;60;1;0;1
EmfSetWindowExtEx;3.0;2.0;6.0;141;0;0;3
HSSFCellStyle;104.0;1.0;55.0;781;1;1;2
OperandClassTransformer;51.0;1.0;15.0;243;0;0;2
TrailerStream;1.0;3.0;11.0;141;0;0;3
PPTX2PNG;71.0;1.0;18.0;141;0;0;2
Pointer;11.0;1.0;18.0;141;0;0;2
UnmarshallContext;7.0;1.0;4.0;141;0;0;3
TestTextShape;18.0;1.0;12.0;141;0;0;3
ChartFromScratch;12.0;1.0;29.0;141;0;0;2
TestImaginaryFunctionsFromSpreadsheet;1.0;2.0;2.0;141;0;0;3
MyIndexRecordListener;5.0;1.0;4.0;141;0;0;3
UncalcedRecord;10.0;4.0;9.0;42;1;1;2
XSLFPictureData;50.0;2.0;26.0;141;0;0;2
Ellipse;28.0;1.0;6.0;141;0;0;1
BodyType;0.0;0;11.0;141;0;0;3
TestRangeSymbols;2.0;1.0;7.0;141;0;0;3
BuiltinFormats;7.0;1.0;13.0;141;0;1;1
TestXSSFPropertyTemplate;14.0;1.0;11.0;141;0;0;3
ColumnShifter;17.0;2.0;10.0;96;1;1;2
RecordOrderer;57.0;1.0;55.0;361;0;1;2
ExitException;1.0;5.0;2.0;141;0;0;3
TestPOIXMLProperties;15.0;1.0;15.0;141;0;0;2
TableCell;28.0;2.0;16.0;80;0;0;2
CryptoFunctions;50.0;1.0;41.0;487;0;1;2
Mirr;13.0;2.0;6.0;73;1;0;1
EmfDeleteObject;3.0;2.0;5.0;141;0;0;3
TestXSSFSheetShiftRows;26.0;2.0;16.0;141;0;0;2
RecordConstructor;0;0;0;4;0;0;0
RecalcIdRecord;12.0;4.0;10.0;69;1;1;2
POIFSDocumentPath;19.0;1.0;18.0;127;0;1;2
TestArrayUtil;3.0;1.0;2.0;141;0;0;3
DrawSlide;3.0;2.0;6.0;16;1;1;2
CustomViewSettingsRecordAggregate;13.0;3.0;10.0;63;1;1;2
BaseTestSlideShowFactory;20.0;1.0;6.0;141;0;0;3
RowMajorCellAddressIterator;9.0;1.0;2.0;42;0;0;0
XDGFPages;7.0;3.0;9.0;141;0;0;3
XDDFShapeProperties;74.0;1.0;43.0;141;0;0;2
PaperSize;0.0;0;2.0;24;0;0;0
SlideShowHandler;20.0;3.0;16.0;141;0;0;2
XDDFLineProperties;83.0;1.0;26.0;141;0;0;2
SheetRangeAndWorkbookIndexFormatterTest;6.0;1.0;1.0;141;0;0;3
PersistRecord;0;0;0;141;0;0;3
BlackWhiteMode;3.0;0;1.0;141;0;0;3
XSSFDataBarFormatting;15.0;1.0;6.0;141;0;0;3
EscherDump;3.0;1.0;4.0;29;0;0;0
EmfPolyPolygon16;2.0;3.0;4.0;141;0;0;3
CustomIndexedColorMap;6.0;1.0;3.0;141;0;0;3
TestXWPFTable;19.0;1.0;11.0;141;0;0;3
IndexedUDFFinder;5.0;2.0;6.0;28;1;0;1
CertificateEmbeddingOption;0.0;0;0.0;141;0;0;3
HwmfFill;4.0;1.0;13.0;141;0;0;3
TestSumproduct;8.0;1.0;9.0;141;0;0;3
OldTextPiece;13.0;3.0;5.0;141;0;0;3
NotImplementedFunctionException;3.0;5.0;7.0;20;0;0;0
Series;28.0;2.0;7.0;141;0;0;1
TestCommonObjectDataSubRecord;2.0;1.0;5.0;141;0;0;3
RecordsStresser;3.0;1.0;3.0;141;0;0;3
EmfRealizePalette;3.0;2.0;4.0;141;0;0;3
FontFacet;0;0;0;50;0;0;0
BaseTestDataFormat;12.0;1.0;14.0;141;0;0;3
HSSFColumnShifter;5.0;3.0;7.0;34;1;1;2
TestCipherAlgorithm;5.0;1.0;3.0;141;0;0;3
TestExtendedFormatRecord;5.0;1.0;5.0;141;0;0;3
XSSFReader;16.0;1.0;25.0;141;0;0;2
TestYearFracCalculator;4.0;1.0;4.0;141;0;0;3
ChartFromScratch;6.0;1.0;23.0;141;0;0;2
EmfSetMiterLimit;6.0;1.0;8.0;141;0;0;3
TextPiece;30.0;2.0;19.0;141;0;0;2
UnknownSubRecord;7.0;2.0;7.0;45;0;0;0
BinaryRC4EncryptionHeader;4.0;2.0;9.0;23;1;0;1
XSSFHyperlink;42.0;1.0;18.0;141;0;0;2
TestHSSFSheetUpdateArrayFormulas;5.0;2.0;18.0;141;0;0;2
TestRowStyle;8.0;1.0;12.0;141;0;0;3
OOXMLURIDereferencer;10.0;1.0;9.0;141;0;0;3
UserDefinedFunctionExample;3.0;1.0;14.0;141;0;0;3
RightMarginRecord;12.0;4.0;8.0;52;1;1;2
EmfPlusCompressed;0;0;0;141;0;0;3
HemfPlusPen;0.0;1.0;0.0;141;0;0;3
BufAccessBAOS;1.0;3.0;1.0;141;0;0;3
CharacterSprmUncompressor;145.0;2.0;16.0;141;0;0;2
TestAverage;6.0;1.0;8.0;141;0;0;3
RootProperty;4.0;3.0;12.0;43;1;0;1
TestComplex;5.0;1.0;5.0;141;0;0;3
EmfPolyPolyline16;2.0;4.0;4.0;141;0;0;3
XDDFSeriesAxis;32.0;2.0;12.0;141;0;0;1
TestExternalFunction;5.0;1.0;18.0;141;0;0;2
DrawTextParagraphProxy;4.0;2.0;4.0;141;0;0;3
DocumentEncryptionAtom;10.0;4.0;20.0;141;0;0;2
ExcelCetabFunctionExtractor;21.0;1.0;3.0;141;0;0;1
HwmfFloodFillMode;0.0;0;2.0;141;0;0;3
SummaryInformation;62.0;2.0;49.0;512;1;1;2
SXSSFCell;161.0;2.0;51.0;141;0;0;2
PropertiesChunk;54.0;2.0;30.0;141;0;0;2
AutoShape;0;0;0;5;0;0;0
ViewFieldsRecord;13.0;4.0;8.0;95;1;1;2
AnimationInfo;7.0;3.0;7.0;141;0;0;3
TestNecessaryOOXMLClasses;1.0;1.0;0.0;141;0;0;3
XSSFIgnoredErrorHelper;27.0;1.0;2.0;141;0;0;1
TestDays360;11.0;1.0;8.0;141;0;0;3
HSLFObjectData;10.0;1.0;11.0;141;0;0;3
WmfSelectObject;6.0;1.0;8.0;141;0;0;3
TestBiffViewer;3.0;2.0;10.0;141;0;0;3
CFRule12Record;62.0;5.0;33.0;400;1;1;2
ArcTo;19.0;1.0;5.0;141;0;0;3
EmfPlusSetPageTransform;5.0;1.0;5.0;141;0;0;3
SSCellRange;15.0;1.0;6.0;75;1;1;2
CommandArgs;24.0;1.0;3.0;75;0;1;1
CellPropertySetter;3.0;1.0;5.0;20;0;0;0
ModifyDocumentSummaryInformation;3.0;1.0;7.0;141;0;0;3
EncryptionHandler;0;0;0;141;0;0;3
EmfBeginPath;4.0;1.0;5.0;141;0;0;3
XOREncryptionInfoBuilder;3.0;1.0;12.0;29;1;0;1
XSLFTextRun;102.0;1.0;47.0;141;0;0;2
WmfOutPrecision;4.0;0;2.0;141;0;0;3
XSSFPicture;20.0;2.0;21.0;141;0;0;2
TestLists;9.0;1.0;7.0;141;0;0;3
DrawMasterSheet;4.0;2.0;9.0;23;1;0;1
XSLFFillProperties;0;0;0;141;0;0;3
EscherShapePathProperty;2.0;3.0;5.0;22;0;0;0
TestXSSFHeaderFooter;14.0;1.0;4.0;141;0;0;3
TestIsBlank;1.0;1.0;10.0;141;0;0;3
MyPOIFSStream;3.0;2.0;2.0;141;0;0;3
SLGraphics;106.0;3.0;21.0;1675;1;1;2
ArrayFunction;0;0;0;167;1;1;2
TestDateValue;5.0;1.0;7.0;141;0;0;3
UnsupportedVariantTypeException;1.0;5.0;8.0;28;0;1;1
POIFSViewable;0;0;0;46;1;0;1
Replace;4.0;2.0;7.0;47;1;1;2
EMF;11.0;3.0;10.0;141;0;1;1
FibBaseAbstractType;72.0;1.0;12.0;141;0;0;2
LegendPosition;3.0;0;11.0;141;0;0;3
RecordLister;21.0;1.0;7.0;144;0;1;1
SpaceType;1.0;1.0;2.0;19;0;0;0
TestValue;5.0;1.0;7.0;141;0;0;3
UnionPtg;8.0;3.0;9.0;41;1;0;1
TestBasic;10.0;1.0;15.0;141;0;0;2
AllIndividualFunctionEvaluationTests;0.0;1.0;35.0;141;0;0;2
ChunkHeaderV11;8.0;3.0;3.0;141;0;0;3
TestEscherClientAnchorRecord;4.0;1.0;7.0;141;0;0;3
ViewDefinitionRecord;8.0;4.0;8.0;150;1;1;2
StandardCipherOutputStream;8.0;3.0;11.0;67;0;0;0
TestColumnHelper;23.0;1.0;9.0;141;0;0;1
TextShape;0;0;0;259;1;1;2
HWPFLister;109.0;1.0;45.0;141;0;0;2
Row;0;0;0;195;1;1;2
Function2Arg;0;0;0;11;1;0;1
Drawing;0;0;0;49;1;0;1
WmfSetLayout;4.0;1.0;6.0;141;0;0;3
TestSXSSFEvaluationSheet;3.0;2.0;7.0;141;0;0;3
BaseTestFont;5.0;1.0;10.0;141;0;0;3
StyleDescription;33.0;1.0;17.0;141;0;0;2
OperationEvaluationContext;81.0;1.0;81.0;423;0;1;2
MRound;5.0;1.0;10.0;41;1;1;2
EmfPlusRegionNode;14.0;1.0;5.0;141;0;0;3
Na;1.0;2.0;4.0;10;1;0;1
TestFontBasisRecord;2.0;1.0;5.0;141;0;0;3
CombinedIteratorTest;9.0;1.0;1.0;141;0;0;3
CompareResult;17.0;1.0;7.0;82;0;1;1
ThreeDEval;0;0;0;14;1;0;1
EnvelopedSignatureFacet;1.0;1.0;4.0;141;0;0;3
HideObjRecord;11.0;4.0;8.0;66;1;1;2
BitmapFormat;6.0;1.0;4.0;141;0;0;3
IfFunc;24.0;2.0;16.0;161;1;1;2
TestCommonSL;2.0;1.0;10.0;141;0;0;3
XDDFNormalAutoFit;13.0;1.0;4.0;141;0;0;3
XSSFPrintSetup;62.0;1.0;9.0;141;0;0;2
MoveTo;15.0;1.0;5.0;141;0;0;3
PictureData;0;0;0;97;1;1;2
TestEmbeddedObjectRefSubRecord;8.0;1.0;7.0;141;0;0;3
Path;18.0;1.0;9.0;115;0;1;1
CustomMAPIProperty;1.0;2.0;2.0;141;0;0;3
POIXMLDocumentHandler;4.0;1.0;11.0;141;0;0;3
XDDFBar3DChartData;39.0;2.0;11.0;141;0;0;1
MockAreaEval;8.0;2.0;7.0;141;0;0;3
TestXorEncryption;3.0;1.0;14.0;141;0;0;3
EmfCommentDataEndGroup;3.0;1.0;4.0;141;0;0;3
TestSanityChecker;4.0;1.0;9.0;141;0;0;3
FontFamily;6.0;0;10.0;59;0;0;0
HSLFSlideShowEncrypted;75.0;1.0;23.0;141;0;0;2
PlfLfoTest;2.0;1.0;3.0;141;0;0;3
TestXSSFPictureData;7.0;1.0;11.0;141;0;0;3
NamePtg;11.0;3.0;21.0;62;1;1;2
FibBase;21.0;2.0;4.0;141;0;0;1
XDDFLineEndProperties;8.0;1.0;4.0;141;0;0;3
TypedPropertyValue;36.0;1.0;22.0;201;0;1;2
