Class;WMC;DIT;CBO;LOC;CIC;CCC;Bug
XSSFPatternFormatting;26.0;1.0;6.0;1124;0;0;3
TestLineFormatRecord;2.0;1.0;5.0;39;0;1;1
ChartRecord;18.0;4.0;8.0;1124;0;1;1
TestXSSFOffset;1.0;1.0;8.0;1124;0;0;3
TestZipPackagePropertiesMarshaller;5.0;1.0;5.0;1124;0;0;3
XOREncryptionVerifier;7.0;2.0;8.0;1124;0;0;3
SimpleSolidPaint;19.0;1.0;3.0;1124;0;0;3
SprmIterator;3.0;1.0;10.0;1124;0;0;3
BookmarkFirstDescriptor;15.0;2.0;2.0;1124;0;0;3
TestOutlining;8.0;1.0;11.0;1124;0;0;3
BorderExtent;0.0;0;4.0;1124;0;0;3
TransOperand;1.0;0;2.0;1124;0;0;3
Offset;18.0;1.0;13.0;1124;0;1;1
LongField;12.0;1.0;4.0;1124;0;0;3
SingleArgTextFunc;2.0;2.0;4.0;1124;0;0;3
Xstz;9.0;1.0;6.0;1124;0;0;3
DrawFactory;41.0;1.0;47.0;1124;0;0;2
TestHeaderBlockReading;2.0;1.0;3.0;49;0;1;1
TestXSSFDataFormat;5.0;2.0;23.0;1124;0;0;2
TestTFunc;11.0;1.0;11.0;90;0;1;1
EmfSetPixelV;3.0;2.0;6.0;1124;0;0;3
PlaceholderContainer;0.0;0;1.0;1124;0;0;3
SpreadsheetVersion;10.0;0;74.0;1124;0;1;2
SXSSFFormulaEvaluator;21.0;3.0;20.0;1124;0;0;2
TestXSLFShape;3.0;1.0;11.0;1124;0;0;3
DataSpaceMapEntry;5.0;1.0;8.0;1124;0;0;3
UnitsRecord;12.0;4.0;8.0;1124;0;1;1
Series;35.0;2.0;9.0;1124;0;0;3
TimeStampServiceValidator;0;0;0;1124;0;0;3
EmfCreatePen;7.0;2.0;11.0;1124;0;0;3
MemAreaPtg;9.0;3.0;12.0;1124;0;0;3
TestXSSFEventBasedExcelExtractorUsingFactory;2.0;2.0;4.0;1124;0;0;3
TestTextRun;43.0;1.0;19.0;1124;0;0;2
PaneInformation;7.0;1.0;7.0;1124;0;0;3
EmfPlusObjectId;0;0;0;1124;0;0;3
TestSharedFormulaRecord;9.0;1.0;26.0;172;0;1;2
PointerContainingStream;7.0;2.0;14.0;1124;0;0;3
BOFRecord;35.0;4.0;28.0;1124;0;1;2
XSSFShapeGroup;13.0;2.0;11.0;1124;0;0;3
ErrorValue;5.0;1.0;4.0;1124;0;0;3
XDDFDateAxis;40.0;2.0;11.0;1124;0;0;3
TestSignatureConfig;3.0;1.0;3.0;1124;0;0;3
XWPFCommentsDecorator;6.0;2.0;6.0;1124;0;0;3
XWPFAbstractNum;8.0;1.0;5.0;1124;0;0;3
EmfCommentDataFormat;6.0;1.0;9.0;1124;0;0;3
HSLFSlideShowImpl;77.0;2.0;69.0;1124;0;0;2
DefaultTempFileCreationStrategy;12.0;1.0;4.0;1124;0;0;3
CreateUserDefinedDataFormats;1.0;1.0;7.0;1124;0;0;3
XDDFGradientFillProperties;40.0;1.0;9.0;1124;0;0;3
CommentProperty;2.0;2.0;2.0;1124;0;0;3
DStarRunner;53.0;1.0;18.0;1124;0;0;2
Dimension2DDouble;9.0;2.0;20.0;1124;0;0;2
HSLFSlideMaster;26.0;3.0;19.0;1124;0;0;2
BottomMarginRecord;12.0;4.0;9.0;1124;0;0;3
LVLFAbstractType;60.0;1.0;8.0;1124;0;0;2
XDDFCustomGeometry2D;62.0;1.0;7.0;1124;0;0;2
DrawNotImplemented;0;0;0;1124;0;0;3
BreakClear;5.0;0;2.0;1124;0;0;3
XDDFFont;21.0;1.0;7.0;1124;0;0;3
ExEmbedAtom;16.0;3.0;8.0;1124;0;0;3
Property;37.0;1.0;37.0;1124;1;1;2
TestSharedValueManager;8.0;1.0;10.0;114;0;1;1
TestXSSFUnicodeSurrogates;1.0;1.0;6.0;1124;0;0;3
ImageHeaderWMF;9.0;1.0;8.0;1124;0;0;3
SHD80AbstractType;21.0;1.0;3.0;1124;0;0;3
NilPICFAndBinData;7.0;1.0;6.0;1124;0;0;3
TestXWPFHeaderFooterPolicy;5.0;1.0;10.0;1124;0;0;3
Accumulator;0;0;0;1124;0;0;3
PictureRunMapper;12.0;1.0;5.0;1124;0;0;3
OOXMLExtractor;4.0;2.0;7.0;1124;0;0;3
CellTypes;1.0;1.0;6.0;1124;0;0;3
XSLFObjectShape;23.0;3.0;23.0;1124;0;0;2
DocumentFormatException;5.0;4.0;1.0;1124;0;0;3
DefaultFontReplacer;16.0;1.0;4.0;1124;0;0;3
Notes;0;0;0;1124;0;0;3
HexRead;23.0;1.0;61.0;1124;0;1;2
XDDFPictureFillProperties;32.0;1.0;7.0;1124;0;0;3
TestDataValidation;20.0;2.0;25.0;358;0;1;2
TestXSSFBorder;1.0;1.0;4.0;1124;0;0;3
TestMid;7.0;1.0;12.0;67;0;1;1
TestPOIFSMiniStore;28.0;1.0;16.0;381;0;1;2
TestTableRecord;2.0;1.0;8.0;65;0;1;1
Series;15.0;2.0;6.0;1124;0;0;3
AllEncryptionTests;0.0;1.0;4.0;11;0;0;0
InteractiveInfoAtom;20.0;3.0;17.0;1124;0;0;2
SystemColor;3.0;0;3.0;1124;0;0;3
ConditionalFormatting;0;0;0;1124;1;1;2
EmfSetPaletteEntries;6.0;3.0;8.0;1124;0;0;3
EmfAbortPath;4.0;1.0;5.0;1124;0;0;3
LookupValueComparerBase;6.0;1.0;6.0;1124;0;0;3
TestChartRecord;2.0;1.0;5.0;33;0;1;1
TestFileInformationBlock;3.0;1.0;6.0;1124;0;0;3
PresetColor;7.0;0;4.0;1124;0;0;3
HwmfBrushStyle;4.0;0;14.0;1124;0;0;3
XDDFChartLegend;38.0;1.0;19.0;1124;0;0;2
Odd;5.0;3.0;2.0;1124;0;0;3
TestPPGraphics2D;2.0;1.0;10.0;1124;0;0;3
XDDFChartAxis;46.0;1.0;39.0;1124;0;0;2
EmfSetStretchBltMode;3.0;2.0;6.0;1124;0;0;3
ModuleImpl;3.0;1.0;5.0;1124;0;0;3
TestSumifs;10.0;1.0;16.0;285;0;1;2
BaseRowColShifter;4.0;1.0;11.0;1124;0;0;3
TestSSTRecord;25.0;1.0;18.0;319;0;1;2
AxisLineFormatRecord;12.0;4.0;8.0;1124;0;1;1
TestTrunc;5.0;2.0;8.0;42;0;1;1
XDDFAreaChartData;18.0;2.0;9.0;1124;0;0;3
TestBugs;201.0;2.0;87.0;2437;0;1;2
TestNumberFormatter;3.0;1.0;1.0;1124;0;0;3
TestHWPFRangeParts;5.0;1.0;4.0;1124;0;0;3
Property;55.0;1.0;32.0;1124;1;1;2
TestDeltaFunctionsFromSpreadsheet;1.0;2.0;2.0;9;0;0;0
XWPFEndnotes;16.0;3.0;11.0;1124;0;0;3
Hyperlink;2.0;2.0;3.0;1124;1;1;2
TestHWPFPictures;9.0;1.0;7.0;1124;0;0;3
XmlProviderInitSingleton;5.0;1.0;6.0;1124;0;0;3
MissingArgEval;1.0;1.0;22.0;1124;0;0;2
PresetLineDash;3.0;0;1.0;1124;0;0;3
ExternalSheetRange;3.0;2.0;6.0;1124;0;0;3
XSSFDataValidationHelper;28.0;1.0;10.0;1124;0;0;3
TestBooleanFunctionsFromSpreadsheet;1.0;2.0;1.0;9;0;0;0
TestSubstitute;5.0;1.0;6.0;51;0;1;1
TestText;4.0;1.0;8.0;96;0;1;1
FormulaUsedBlankCellSet;7.0;1.0;6.0;1124;0;0;3
DimensionsRecord;19.0;4.0;18.0;1124;0;0;2
VerticalAlign;5.0;0;3.0;1124;0;0;3
TestWordExtractorBugs;3.0;1.0;6.0;1124;0;0;3
HPSFException;5.0;3.0;11.0;1124;0;0;3
SVGImageRenderer;12.0;1.0;5.0;1124;0;0;3
EmfPlusMetafileDataType;4.0;0;2.0;1124;0;0;3
ParagraphPropertyFetcher;5.0;1.0;2.0;1124;0;0;3
BreakType;5.0;0;4.0;1124;0;0;3
HwmfImageRenderer;25.0;1.0;13.0;1124;0;0;3
TestXSSFPicture;5.0;2.0;14.0;1124;0;0;3
MergeCellsRecord;15.0;4.0;15.0;1124;0;0;2
XWPFAbstractFootnotesEndnotes;13.0;2.0;11.0;1124;0;0;3
FormatRecord;25.0;4.0;17.0;1124;1;1;2
LocaleChangeObservable;4.0;2.0;2.0;1124;0;0;3
XSLFTable;63.0;3.0;24.0;1124;0;0;2
IExcelAntWorkbookHandler;0;0;0;1124;0;0;3
SCLRecord;14.0;4.0;12.0;1124;0;1;1
HSSFColorPredefined;6.0;0;15.0;1124;0;1;2
EmfStrokePath;7.0;1.0;12.0;1124;0;0;3
TestSSTRecordSizeCalculator;9.0;1.0;7.0;93;0;1;1
TestSheetHiding;1.0;2.0;3.0;34;0;0;0
TestDocument;7.0;1.0;14.0;86;0;1;1
InternalDecimalFormatWithScale;10.0;2.0;1.0;1124;0;0;3
TestDelta;5.0;1.0;6.0;34;0;0;0
TestHyperlink;6.0;1.0;16.0;1124;1;0;2
TestFormatTrackingHSSFListener;8.0;1.0;11.0;71;1;1;2
TestFormulaRecordAggregate;3.0;1.0;13.0;55;0;1;1
TestHSSFDataFormatter;20.0;1.0;18.0;357;0;1;2
EmfPlusRelativePosition;0;0;0;1124;0;0;3
POIFSConstants;0;0;0;1124;0;1;1
AllPOIDDFTests;0.0;1.0;16.0;20;0;0;2
EncryptionHeader;28.0;1.0;28.0;1124;0;0;2
EmfPlusResetClip;0.0;2.0;2.0;1124;0;0;3
XWPFNumbering;33.0;2.0;11.0;1124;0;0;3
RecordContainer;30.0;2.0;58.0;1124;0;0;2
PresetColor;3.0;0;8.0;1124;0;0;3
TestWordToTextConverter;3.0;1.0;3.0;1124;0;0;3
OperatorType;4.0;1.0;9.0;1124;0;0;3
TestCellReference;30.0;1.0;7.0;122;0;1;1
TestCompressedRTF;4.0;1.0;11.0;1124;0;0;3
EmfPolyBezier;12.0;2.0;11.0;1124;0;0;3
TestSheetNameFormatter;13.0;1.0;2.0;146;1;1;2
NetworkdaysFunction;5.0;1.0;11.0;1124;1;1;2
ByteField;13.0;1.0;3.0;1124;0;0;3
MemoryLeakVerifier;8.0;1.0;1.0;70;0;0;0
TestSheet;40.0;1.0;47.0;627;1;1;2
ListFormatOverrideLevel;15.0;1.0;6.0;1124;0;0;3
TestViewFieldsRecord;3.0;1.0;8.0;31;0;1;1
IconMultiStateFormatting;0;0;0;1124;0;0;3
TestSXSSFDataValidation;2.0;2.0;9.0;1124;0;0;3
TableProperties;7.0;2.0;12.0;1124;0;0;3
EvaluationException;5.0;3.0;114.0;1124;0;0;2
Date;1.0;1.0;2.0;1124;0;1;1
ColumnWidthPair;5.0;1.0;1.0;1124;0;0;3
TestRecordLister;3.0;2.0;5.0;35;1;1;2
PhRun;5.0;1.0;3.0;1124;0;0;3
TestPOIFSDocumentPath;21.0;1.0;3.0;149;0;0;1
MockAreaEval;18.0;2.0;7.0;82;0;0;0
IntPtg;10.0;3.0;13.0;1124;0;0;3
SavedByTable;5.0;1.0;5.0;1124;0;0;3
PlexOfFieldComparator;1.0;1.0;2.0;1124;0;0;3
CustomProperties;19.0;1.0;7.0;1124;0;0;3
TestXSSFExcelExtractorUsingFactory;2.0;2.0;4.0;1124;0;0;3
TestAddress;2.0;1.0;10.0;40;0;0;0
Var2or3ArgFunction;3.0;1.0;17.0;1124;0;0;2
TNEFAttribute;9.0;1.0;16.0;1124;0;0;2
SharedValueManager;31.0;1.0;18.0;1124;0;1;2
TestXSLFTextRun;6.0;1.0;12.0;1124;0;0;3
TestXSSFConditionalFormatting;8.0;2.0;15.0;1124;0;0;2
ControlPtg;3.0;2.0;7.0;1124;0;0;3
TestXSSFForkedEvaluator;1.0;2.0;3.0;1124;0;0;3
FormulaParsingWorkbook;0;0;0;1124;0;0;3
EDate;10.0;1.0;13.0;1124;0;1;1
HSLFPictureData;25.0;1.0;36.0;1124;0;0;2
CommitableWorkbook;2.0;4.0;3.0;1124;0;0;3
DrawingBorders;4.0;1.0;12.0;1124;0;0;3
PdfExtractor;8.0;2.0;13.0;1124;0;0;3
TestXSSFSheetShiftColumns;3.0;2.0;5.0;1124;0;0;3
Fixed4ArgFunction;2.0;1.0;5.0;1124;0;0;3
RefreshAllRecord;13.0;4.0;10.0;1124;0;0;3
CellFormatter;5.0;1.0;10.0;1124;0;0;3
CellFormatCondition;15.0;1.0;2.0;1124;0;1;1
HSLFTabStopPropCollection;24.0;2.0;12.0;1124;0;0;3
EmfSelectPalette;3.0;2.0;5.0;1124;0;0;3
TestLine;1.0;1.0;10.0;1124;0;0;3
XDGFSheet;35.0;1.0;13.0;1124;0;0;3
XLSX2CSV;8.0;1.0;16.0;1124;0;0;2
DefaultNamespaceContext;14.0;1.0;1.0;1124;0;0;3
ChainingMode;1.0;0;24.0;1124;0;0;2
ExMediaAtom;13.0;3.0;12.0;1124;0;0;3
TestUnitsRecord;2.0;1.0;5.0;24;0;1;1
Angles;2.0;1.0;2.0;1124;0;0;3
StreamDescriptorEntry;0.0;1.0;4.0;1124;0;0;3
Beta;0;0;0;1124;0;0;3
SanityChecker;9.0;1.0;60.0;266;1;0;2
TestShapes;29.0;1.0;29.0;1124;0;0;2
EncryptionInfo;32.0;1.0;66.0;1124;0;0;2
SchemeColor;3.0;0;2.0;1124;0;0;3
TestCalculationChain;1.0;1.0;8.0;1124;0;0;3
PPMT;2.0;2.0;8.0;1124;0;1;1
PartHandler;0;0;0;1124;0;0;3
ObjRecord;34.0;3.0;43.0;1124;0;1;2
PAPAbstractType;183.0;1.0;15.0;1124;0;0;2
PercentEval;3.0;2.0;9.0;1124;0;1;1
TestIndirectFunctionFromSpreadsheet;1.0;2.0;2.0;13;0;0;0
OldPAPBinTable;4.0;2.0;9.0;1124;0;0;3
Slide;11.0;5.0;16.0;1124;0;0;2
HRESIAbstractType;10.0;1.0;1.0;1124;0;0;3
HemfComment;2.0;1.0;9.0;1124;0;0;3
NumberEval;9.0;1.0;152.0;1124;0;0;2
TransformerHelper;2.0;1.0;1.0;1124;0;0;3
POIXMLProperties;23.0;1.0;33.0;1124;0;0;2
TestExcelAntSet;4.0;1.0;5.0;1124;0;0;3
Border;0.0;0;1.0;1124;0;0;3
WmfSetTextColor;6.0;1.0;9.0;1124;0;0;3
HemfPalette;0.0;1.0;1.0;1124;0;0;3
GenericRecordHandler;0;0;0;1124;0;0;3
TestCString;9.0;1.0;3.0;1124;0;0;3
PlotAreaRecord;9.0;4.0;7.0;1124;0;1;1
EmfPolyDraw16;2.0;3.0;4.0;1124;0;0;3
LittleEndianInput;0;0;0;1124;0;0;3
ZipFileAssert;7.0;1.0;3.0;1124;0;0;3
TestSheetHiding;2.0;2.0;6.0;34;0;0;0
TabIdRecord;13.0;4.0;10.0;1124;0;0;3
TestIndexedColors;4.0;1.0;1.0;29;0;1;1
TestDataFormatter;50.0;1.0;20.0;872;0;1;2
HwmfPlaceableHeader;6.0;1.0;3.0;1124;0;0;3
CellElapsedFormatter;19.0;2.0;5.0;1124;0;0;3
TestEscherBSERecord;4.0;1.0;11.0;78;0;1;1
EmbeddedPart;4.0;1.0;7.0;1124;0;0;3
XSSFBUtils;14.0;1.0;15.0;1124;0;0;2
Background;0;0;0;1124;0;0;3
EmbeddedData;11.0;1.0;11.0;1124;0;0;3
AgileDecryptor;15.0;2.0;20.0;1124;0;0;2
Placeholder;11.0;0;35.0;1124;0;0;2
PowerPtg;5.0;4.0;5.0;1124;0;0;3
POIFSViewer;8.0;1.0;3.0;1124;0;0;3
OldStringRecord;11.0;1.0;12.0;1124;0;0;3
SignatureFacet;0;0;0;1124;0;0;3
ExtendedColor;18.0;1.0;21.0;1124;0;0;2
ToHtml;67.0;1.0;20.0;1124;0;0;2
RandomStream;4.0;2.0;2.0;1124;0;0;3
PowerPointExtractor;22.0;3.0;15.0;1124;0;0;2
DefaultColWidthRecord;12.0;4.0;10.0;1124;0;0;3
EmfFlattenPath;2.0;1.0;3.0;1124;0;0;3
SXSSFITestDataProvider;13.0;1.0;23.0;1124;0;0;2
ExpandedDouble;9.0;1.0;6.0;1124;0;1;1
NotOfficeXmlFileException;2.0;6.0;8.0;1124;0;0;3
XWPFTestDataSamples;3.0;1.0;33.0;1124;0;0;2
TestMatchFunctionsFromSpreadsheet;1.0;2.0;2.0;13;0;0;0
IdentifierManager;40.0;1.0;4.0;1124;0;0;3
LineToCommand;8.0;1.0;6.0;1124;0;0;3
XSLFHyperlink;35.0;1.0;17.0;1124;0;0;2
UserDefinedFunction;5.0;1.0;7.0;1124;0;0;3
WmfOffsetClipRgn;7.0;1.0;10.0;1124;0;0;3
RectangleAlignment;3.0;0;1.0;1124;0;0;3
TestAxisUsedRecord;2.0;1.0;5.0;24;0;1;1
EmfCloseFigure;5.0;1.0;6.0;1124;0;0;3
DrawableHint;17.0;2.0;2.0;1124;0;0;3
EmfPlusObjectData;0;0;0;1124;0;0;3
BATManaged;0;0;0;1124;0;0;3
Series;17.0;2.0;6.0;1124;0;0;3
TestArea3DPtg;1.0;2.0;5.0;21;0;1;1
PublisherTextExtractor;15.0;3.0;13.0;1124;0;0;3
EscherBlipRecord;17.0;2.0;19.0;1124;0;1;2
TestXSSFScatterChartData;1.0;1.0;18.0;1124;0;0;2
TestEvaluationCache;12.0;1.0;18.0;577;1;1;2
PositionInParagraph;8.0;1.0;3.0;1124;0;0;3
Ptg;93.0;1.0;163.0;1124;1;1;2
TestInteractiveInfoAtom;6.0;1.0;3.0;1124;0;0;3
WmfAnimatePalette;7.0;2.0;5.0;1124;0;0;3
BaseTestSheetAutosizeColumn;24.0;1.0;16.0;240;0;1;2
Series;28.0;2.0;12.0;1124;0;0;3
XWPFTableRow;40.0;1.0;20.0;1124;0;0;2
TestHDGFCore;11.0;1.0;11.0;1124;0;0;3
StrikeType;3.0;0;3.0;1124;0;0;3
BaseTestCellComment;17.0;1.0;15.0;316;0;1;2
HWPFFileHandler;3.0;3.0;10.0;1124;0;0;3
TestEmbeddedObjects;3.0;1.0;3.0;41;0;1;1
BaseTestBugzillaIssues;113.0;1.0;38.0;1497;0;1;2
SXSSFDrawing;6.0;1.0;10.0;1124;0;0;3
HSSFEvaluationTestHelper;1.0;1.0;6.0;10;0;1;1
TestRelationalOperations;17.0;1.0;10.0;142;0;1;1
BitCount;4.0;0;1.0;1124;0;0;3
TestMergeCellsRecord;2.0;1.0;9.0;35;0;0;0
TestHSSFRow;7.0;2.0;11.0;108;1;1;2
MarkupTag;3.0;0;1.0;1124;0;0;3
XDDFGroupFillProperties;3.0;1.0;3.0;1124;0;0;3
TestExMediaAtom;5.0;1.0;5.0;1124;0;0;3
SecurityFeature;0;0;0;1124;0;0;3
DocHelperErrorHandler;7.0;1.0;2.0;1124;0;0;3
Complex;16.0;2.0;11.0;1124;0;0;3
TestSheetHandler;10.0;1.0;4.0;1124;0;0;3
PNG;8.0;3.0;5.0;1124;0;0;3
HSSFPatriarch;53.0;1.0;67.0;1124;0;1;2
XWPFHeaderFooterPolicy;53.0;1.0;19.0;1124;0;0;2
TestByteField;10.0;1.0;3.0;98;0;0;0
HSMFDump;11.0;1.0;9.0;1124;0;0;3
DMax;6.0;1.0;5.0;1124;0;0;3
IBody;0;0;0;1124;0;0;3
GZIPSheetDataWriter;5.0;2.0;5.0;1124;0;0;3
XSLFGraphicFrame;36.0;2.0;26.0;1124;0;0;2
Npv;2.0;1.0;11.0;1124;0;1;1
BaseNumberUtils;11.0;1.0;2.0;1124;0;0;3
WmfFillRegion;7.0;1.0;8.0;1124;0;0;3
EvalListener;5.0;2.0;5.0;22;0;0;0
ConditionalFormattingRule;0;0;0;1124;0;0;3
TestAnimationInfoAtom;3.0;1.0;4.0;1124;0;0;3
TestRootProperty;15.0;1.0;9.0;93;0;1;1
Errortype;10.0;2.0;8.0;1124;0;0;3
IBiffRecordListener;0;0;0;1124;0;0;3
XDGFStyleSheet;2.0;2.0;3.0;1124;0;0;3
RangeEval;7.0;2.0;9.0;1124;1;1;2
PanoseMidLine;0.0;0;1.0;1124;0;0;3
CertificateSecurityException;0.0;5.0;3.0;1124;0;0;3
CellRangeAddress;14.0;2.0;149.0;1124;0;1;2
DrawingManager2;7.0;1.0;13.0;1124;1;0;1
Now;1.0;2.0;5.0;1124;0;0;3
HDGFDiagram;12.0;3.0;20.0;1124;0;0;2
HSLFAutoShape;72.0;4.0;40.0;1124;0;0;2
Configurator;1.0;1.0;5.0;1124;0;0;3
ObjectMetaData;0;0;0;1124;0;0;3
ZipPackagePropertiesMarshaller;2.0;2.0;8.0;1124;0;0;3
TestMultiOperandNumericFunction;4.0;1.0;8.0;37;1;1;2
CryptoAPIEncryptionVerifier;7.0;3.0;10.0;1124;0;0;3
Blob;2.0;1.0;3.0;1124;0;0;3
TestValueRangeRecord;2.0;1.0;5.0;56;0;1;1
StoragePropertiesChunk;3.0;3.0;4.0;1124;0;0;3
TestHSSFColor;3.0;1.0;4.0;28;0;1;1
LittleEndianConsts;0;0;0;1124;0;0;3
TextSpecInfoAtom;14.0;3.0;11.0;1124;0;0;3
AbortableHSSFListener;1.0;1.0;5.0;1124;1;0;1
EmfStretchDiBits;5.0;2.0;10.0;1124;0;0;3
EmfPolyBezierTo;3.0;3.0;6.0;1124;0;0;3
CreateDateCells;1.0;1.0;7.0;1124;0;0;3
TestXSSFColumnShifting;2.0;2.0;4.0;1124;0;0;3
SheetRangeEvaluator;12.0;1.0;8.0;1124;0;0;3
TestXSLFSlideShowFactory;7.0;2.0;8.0;1124;0;0;3
XSSFBRecordType;5.0;0;8.0;1124;0;0;3
TextAlign;0.0;0;11.0;1124;0;0;3
HSSFUserException;5.0;3.0;3.0;1124;0;0;3
Pxg;0;0;0;1124;0;0;3
XSSFDataFormat;6.0;1.0;11.0;1124;0;0;3
TestUserEditAndPersistListing;2.0;2.0;3.0;1124;0;0;3
FontAlign;0.0;0;4.0;1124;0;0;3
XSSFAnchor;0.0;1.0;7.0;1124;0;0;3
LittleEndianByteArrayInputStream;20.0;3.0;44.0;1124;0;0;2
TestEscherChildAnchorRecord;4.0;1.0;8.0;62;0;1;1
TestSheetText;7.0;1.0;7.0;1124;0;0;3
LittleEndianOutput;0;0;0;1124;0;0;3
CalculateMortgage;5.0;1.0;9.0;1124;0;0;3
TestDeferredSXSSFWorkbook;21.0;3.0;17.0;1124;0;0;2
MemErrPtg;9.0;3.0;7.0;1124;0;0;3
DocumentHelper;7.0;1.0;20.0;1124;0;0;2
TestPOILogFactory;1.0;1.0;3.0;23;0;1;1
FormulaParser;334.0;1.0;83.0;1124;0;1;2
TestIS;8.0;2.0;2.0;44;0;0;0
FunctionNameEval;3.0;1.0;4.0;1124;0;0;3
XSSFRowShifter;6.0;3.0;7.0;1124;0;0;3
RelationPart;3.0;1.0;24.0;1124;0;0;2
FormatException;1.0;3.0;1.0;1124;0;0;3
AreaEvalBase;25.0;1.0;12.0;1124;1;0;1
TextCap;0.0;0;2.0;1124;0;0;3
TestRecordContainer;9.0;1.0;7.0;1124;0;0;3
Filetime;12.0;1.0;10.0;1124;0;1;1
XSSFBuiltinTableStyle;10.0;0;7.0;1124;0;0;3
SignatureMarshalListener;0;0;0;1124;0;0;3
Axis;1.0;0;0.0;1124;0;0;3
HexDump;33.0;1.0;57.0;1124;1;1;2
CustomXMLMapping;3.0;1.0;4.0;1124;0;0;3
XSSFChartSheet;7.0;3.0;9.0;1124;0;0;3
TestBorderCode;6.0;1.0;10.0;1124;0;0;3
WorkingWithPictures;3.0;1.0;8.0;1124;0;0;3
ImageHeaderEMF;5.0;1.0;7.0;1124;0;0;3
Rows;3.0;2.0;8.0;1124;0;1;1
TestStreamComplex;9.0;2.0;17.0;1124;0;0;2
DataValidationEvaluator;28.0;1.0;21.0;1124;0;0;2
TextPropType;0.0;0;5.0;1124;0;0;3
PathGradientContext;14.0;1.0;4.0;1124;0;0;3
IOUtils;73.0;1.0;285.0;1124;1;1;2
EscherPropertyFactory;12.0;1.0;14.0;1124;0;1;1
CellRangeAddress8Bit;7.0;2.0;13.0;1124;0;0;3
EmfSetBrushOrgEx;5.0;1.0;6.0;1124;0;0;3
ColumnInfoRecordsAggregate;95.0;3.0;10.0;1124;0;0;2
HSLFTextAnchor;4.0;0;2.0;1124;0;0;3
EmfPlusWrapMode;4.0;0;4.0;1124;0;0;3
WmfMoveTo;6.0;1.0;9.0;1124;0;0;3
TestCellFormatResult;1.0;1.0;1.0;10;0;0;0
WmfEscapeEMF;10.0;1.0;9.0;1124;0;0;3
TestLocaleUtil;7.0;1.0;1.0;81;0;1;1
Array;6.0;1.0;4.0;1124;0;0;3
LinkTable;89.0;1.0;19.0;1124;0;1;2
PaintModifier;0.0;0;4.0;1124;0;0;3
WmfExcludeClipRect;6.0;1.0;9.0;1124;0;0;3
AxisLabelAlignment;3.0;0;1.0;1124;0;0;3
TestSeriesTextRecord;3.0;1.0;8.0;58;0;1;1
HSLFFileHandler;7.0;4.0;12.0;1124;0;0;3
XPathNSContext;3.0;1.0;4.0;1124;0;0;3
TestSubtotal;18.0;1.0;24.0;320;0;1;2
PictureType;8.0;0;39.0;1124;0;0;2
ExAviMovie;3.0;4.0;3.0;1124;0;0;3
PackageNamespaces;0;0;0;1124;0;0;3
EmfPlusGetDC;1.0;2.0;4.0;1124;0;0;3
DataExtraction;20.0;1.0;17.0;1124;0;0;2
TestMirr;6.0;1.0;13.0;101;0;1;1
MasterTextPropAtom;13.0;3.0;10.0;1124;0;0;3
TestAxisLineFormatRecord;2.0;1.0;5.0;24;0;1;1
TestExtractEmbeddedMSG;18.0;1.0;24.0;1124;0;0;2
DateParser;9.0;1.0;7.0;1124;0;1;1
WorkdayFunction;4.0;1.0;12.0;1124;1;1;2
ChildAnchor;0;0;0;1124;0;0;3
TestSupBookRecord;7.0;1.0;6.0;115;0;1;1
Application;10.0;0;7.0;1124;0;0;3
DrawingAggregateInfo;9.0;1.0;12.0;62;0;1;1
TestRangeInsertion;3.0;1.0;7.0;1124;0;0;3
TestXSLFNotes;10.0;1.0;8.0;1124;0;0;3
ViewSourceRecord;8.0;4.0;6.0;1124;0;0;3
AbstractFunctionPtg;26.0;3.0;23.0;1124;1;0;2
TestXSSFBugs;191.0;2.0;122.0;1124;0;0;2
IEvaluationListener;0;0;0;1124;1;0;1
AgileCipherOutputStream;5.0;4.0;8.0;1124;0;0;3
FunctionMetadataRegistry;16.0;1.0;15.0;1124;0;1;2
EmfPlusObjectType;4.0;0;16.0;1124;0;0;2
TestHSSFSheetAutosizeColumn;1.0;2.0;2.0;10;0;0;0
RecordCloner;2.0;1.0;3.0;1124;0;0;3
TNEFStringAttribute;8.0;2.0;9.0;1124;0;0;3
GroupShape;0;0;0;1124;0;0;3
SSTSerializer;9.0;1.0;6.0;1124;0;0;3
BaseTestNamedRange;27.0;1.0;15.0;570;0;1;2
HSSFAnchor;5.0;1.0;21.0;1124;0;1;2
Pxg3D;0;0;0;1124;0;0;3
Boolean1ArgFunction;2.0;2.0;6.0;1124;0;0;3
EncryptedDocumentException;3.0;5.0;70.0;1124;0;0;2
TestXSLFAutoShape;6.0;1.0;15.0;1124;0;0;2
FieldsTables;13.0;1.0;9.0;1124;0;0;3
SVGPOIGraphics2D;5.0;1.0;2.0;1124;0;0;3
NumberPtg;9.0;3.0;12.0;1124;0;0;3
XSLFObjectOutputStream;5.0;3.0;8.0;1124;0;0;3
XSLFTextBox;2.0;5.0;21.0;1124;0;0;2
TestMetaDataIPI;25.0;1.0;10.0;476;0;1;1
ValueVector;0;0;0;1124;0;0;3
TestXSLFPictureShape;14.0;1.0;16.0;1124;0;0;2
CFRuleRecord;12.0;5.0;15.0;1124;0;1;2
HwmfPalette;0.0;1.0;1.0;1124;0;0;3
FontScheme;4.0;0;3.0;1124;0;0;3
